1,2695812.20
2,2326453.79
3,2191662.46
4,1344687.87
5,1447029.98
6,1678639.28
7,2717913.68
8,1622505.88
9,2398334.37
10,2157054.04
11,2407488.63
12,2713242.75
13,1947817.89
14,1760099.93
15,2149655.45
16,2490891.03
17,2027839.49
18,3471281.73
19,2869691.25
20,2554013.38
21,2082404.38
22,1908877.16
23,2262136.93
24,2252321.82
25,2636408.65
26,2398179.89
27,3420335.99
28,2314660.34
29,1799441.31
30,2151178.11
31,1799760.61
32,1765986.24
33,2957814.31
34,1420996.61
35,1893462.34
36,3030089.55
37,2496947.28
38,1826708.97
39,1543140.58
40,2186179.08
41,3285398.82
42,1976552.91
43,2278176.33
44,2372225.32
45,1144455.82
46,3148606.71
47,3132147.60
48,2954947.60
49,1650956.42
50,2362821.82
51,2505864.03
52,1668095.14
53,2632722.13
54,3410645.40
55,1593109.49
56,1480996.76
57,2628150.06
58,2883100.18
59,2577152.40
60,1801648.39
61,2003639.84
62,1767136.15
63,1970711.65
64,1975291.94
65,2921266.79
66,2195814.24
67,2222421.43
68,2905624.62
69,1804077.05
70,2618621.30
71,2567664.05
72,2948593.77
73,1656465.62
74,2340667.82
75,2433154.52
76,1809937.51
77,3016326.63
78,2173194.43
79,2452613.68
80,2196427.03
81,1549879.98
82,2840609.27
83,2283573.25
84,2694984.56
85,2250198.75
86,2149376.00
87,2520869.70
88,2460988.71
89,2553554.49
90,2214245.59
91,2224703.67
92,1422958.49
93,1488464.25
94,2133092.00
95,2032191.87
96,2867512.12
97,2100502.63
98,2805019.61
99,1000278.49
100,2419334.21
101,2249605.66
102,1902444.54
103,1793624.50
104,1223128.16
105,1677448.47
106,2016321.18
107,2721793.97
108,1668793.99
109,2239278.66
110,3365425.11
111,2278759.73
112,2799862.48
113,2562711.28
114,2434124.52
115,2036324.27
116,3758255.53
117,2524635.87
118,2060890.57
119,1817369.15
120,2451321.05
121,3139318.92
122,1884207.78
123,2495416.01
124,1715032.29
125,2428690.01
126,1992442.50
127,1891563.19
128,2808877.30
129,1969067.00
130,2603019.43
131,2569390.87
132,2092108.99
133,2278187.44
134,2492073.36
135,2078115.59
136,2724724.56
137,2368992.25
138,1789064.31
139,2468124.66
140,2115773.51
141,2076679.00
142,2841884.29
143,3108650.15
144,2221531.99
145,1793604.94
146,2660231.97
147,3553977.55
148,3189945.12
149,2569738.53
150,2684854.89
151,2296577.93
152,2038255.02
153,2439598.54
154,2483856.70
155,3037623.24
156,2093831.20
